"","2000","2011","2012","2013","2014","2015","2016","2017","2018","2019 (*)"
"Staden","0","1","0","1","0","0","0","0","0","0"
"Vleteren","0","0","0","1","0","0","0","0","0","0"
"Wervik","2","6","7","2","7","2","5","1","3","1"
"Zonnebeke","0","1","0","0","0","0","1","0","0","1"
"POLITIEZONE HET HOUTSCHE","4","4","3","3","0","2","1","2","2","1"
"Beernem","2","1","2","0","0","1","0","0","0","0"
"Oostkamp","1","1","1","1","0","0","0","2","2","0"
"Zedelgem","1","2","0","2","0","1","1","0","0","1"
"POLITIEZONE KOUTER","11","4","6","5","5","2","4","4","6","1"
"Gistel","2","0","2","1","2","0","0","1","1","0"
"Ichtegem","0","1","0","1","0","0","0","1","0","0"
"Jabbeke","7","2","1","0","0","0","2","2","0","1"
"Oudenburg","0","0","0","1","1","0","1","0","3","0"
"Torhout","2","1","3","2","2","2","1","0","2","0"
"POLITIEZONE MIDDELKERKE","7","2","2","7","2","0","1","3","1","0"
"Middelkerke","7","2","2","7","2","0","1","3","1","0"
"POLITIEZONE RIHO","12","6","27","9","11","12","15","10","14","2"
"Hooglede","2","1","1","0","0","1","2","0","0","0"
"Izegem","2","2","6","1","3","3","6","1","2","0"
"Roeselare","8","3","20","8","8","8","7","9","12","2"
"POLITIEZONE SPOORKIN","3","1","1","1","3","0","1","0","3","0"
"Alveringem","1","0","0","0","2","0","0","0","2","0"
"Lo-Reninge","0","0","0","0","0","0","0","0","0","0"
"Veurne","2","1","1","1","1","0","1","0","1","0"
"PZ BLANKENBERGE/ZUIENKERKE","6","4","3","1","3","5","8","2","5","1"
"Blankenberge","6","4","3","1","3","5","8","2","5","1"
"Zuienkerke","0","0","0","0","0","0","0","0","0","0"
"PZ BREDENE/DE HAAN","2","9","3","3","4","3","4","1","4","1"
"Bredene","2","7","0","2","1","2","4","0","2","1"
"De Haan","0","2","3","1","3","1","0","1","2","0"
"PZ BRUGGE","26","22","19","15","11","19","12","19","8","2"
"Brugge","26","22","19","15","11","19","12","19","8","2"
"PZ DAMME/KNOKKE-HEIST","18","7","6","3","4","3","3","2","5","2"
"Damme","1","1","2","0","1","0","1","0","1","0"
"Knokke-Heist","17","6","4","3","3","3","2","2","4","2"
"PZ OOSTENDE","34","32","34","15","15","19","23","15","14","3"
"Oostende","34","32","34","15","15","19","23","15","14","3"
"REGIO TIELT","7","5","3","4","2","2","4","3","7","0"
"Ardooie","1","0","0","1","0","0","1","0","0","0"
"Lichtervelde","2","0","0","1","0","0","0","1","1","0"
"Pittem","0","0","0","0","0","0","0","0","0","0"
"Ruiselede","1","0","2","1","1","0","0","0","2","0"
"Tielt","3","2","0","1","1","2","3","2","3","0"
"Wingene","0","3","1","0","0","0","0","0","1","0"
"VLAS","36","29","28","24","27","21","12","20","16","4"
"Kortrijk","35","28","26","23","24","20","8","20","14","4"
"Kuurne","1","1","2","0","3","1","4","0","1","0"
"Lendelede","0","0","0","1","0","0","0","0","1","0"
"WESTKUST","16","5","3","8","5","7","5","4","5","0"
"De Panne","8","2","2","4","0","4","3","3","1","0"
"Koksijde","2","3","1","2","4","3","1","0","2","0"
"Nieuwpoort","6","0","0","2","1","0","1","1","2","0"
"Waals Gewest","3.822","2.290","2.002","1.824","1.854","1.806","1.652","1.511","1.241","351"
"Brabant wallon","277","165","116","86","89","74","79","74","81","24"
"Brabant wallon","277","165","116","86","89","74","79","74","81","24"
"ARDENNES BRABANCONNES","10","6","5","0","3","2","4","4","5","0"
"Beauvechain","2","0","2","0","1","0","1","3","0","0"
"Chaumont-Gistoux","4","4","0","0","1","1","1","1","2","0"
"Grez-Doiceau","3","2","3","0","1","1","0","0","2","0"
"Incourt","1","0","0","0","0","0","2","0","1","0"
"LA MAZERINE","18","17","12","6","14","4","9","6","5","4"
"La Hulpe","4","2","2","1","3","0","1","1","1","1"
"Lasne","5","5","3","2","6","3","2","3","3","0"
"Rixensart","9","10","7","3","5","1","6","2","1","3"
"ORNE - THYLE","24","9","6","0","8","4","4","3","3","1"
"Chastre","8","0","0","0","1","0","0","1","0","0"
"Court-Saint-Etienne","2","2","1","0","3","1","2","2","1","0"
"Mont-Saint-Guibert","4","2","1","0","0","0","2","0","0","0"
"Villers-la-Ville","8","1","2","0","4","2","0","0","2","0"
"Walhain","2","4","2","0","0","1","0","0","0","1"
"OTTIGNIES - LOUVAIN-LA-NEUVE","33","33","11","12","10","9","15","11","10","0"
"Ottignies-Louvain-la-Neuve","33","33","11","12","10","9","15","11","10","0"
"POLICE LOCALE DE WATERLOO","46","15","13","9","9","9","7","6","10","2"
"Waterloo","46","15","13","9","9","9","7","6","10","2"
"POLICE LOCALE WAVRE","34","19","12","15","7","4","7","11","7","3"
"Wavre","34","19","12","15","7","4","7","11","7","3"
"ZONE DE BRAINE-L'ALLEUD","35","18","19","12","10","13","10","9","4","1"
"Braine-l'Alleud","35","18","19","12","10","13","10","9","4","1"
"ZONE DE POLICE DE JODOIGNE","9","8","6","8","6","5","6","8","5","0"
"Hélécine","1","0","0","0","0","0","0","0","1","0"
"Jodoigne","4","3","3","7","3","3","2","5","0","0"
"Orp-Jauche","3","2","0","1","0","1","2","1","1","0"
"Perwez","0","2","2","0","1","1","2","0","1","0"
"Ramillies","1","1","1","0","2","0","0","2","2","0"
"ZONE NIVELLES - GENAPPE","25","24","14","6","12","11","6","6","8","2"
"Genappe","3","9","1","2","2","4","4","1","1","2"
"Nivelles","22","15","13","4","10","7","2","5","7","0"
"ZONE OUEST BRABANT WALLON","43","16","18","18","10","13","11","10","24","11"
"Braine-le-Château","9","3","4","4","2","1","0","0","1","1"
"Ittre","4","1","0","2","0","0","1","1","3","0"
"Rebecq","9","3","5","5","3","5","0","3","3","1"
"Tubize","21","9","9","7","5","7","10","6","17","9"
"Hainaut","1.902","934","983","919","986","826","741","685","525","149"
"Hainaut (Charleroi)","1.316","576","602","564","614","506","469","439","290","66"
"BOTTE DU HAINAUT","10","12","10","9","6","11","10","9","5","1"
"Beaumont","3","7","6","3","2","3","0","1","1","1"
"Chimay","5","1","4","2","2","3","5","4","2","0"
"Froidchapelle","1","2","0","1","0","3","2","1","0","0"
"Momignies","0","1","0","1","0","2","1","2","0","0"
"Sivry-Rance","1","1","0","2","2","0","2","1","2","0"
"GERMINALT","102","59","39","30","36","18","19","22","21","3"
"Gerpinnes","32","14","14","8","16","8","3","7","4","1"
"Ham-sur-Heure-Nalinnes","18","15","4","4","3","1","5","2","2","0"
"Montigny-le-Tilleul","36","12","10","13","9","9","5","7","9","1"
"Thuin","16","18","11","5","8","0","6","6","6","1"
"LERMES","18","14","14","15","9","14","10","8","1","2"
"Erquelinnes","10","4","4","9","4","4","6","5","0","0"
"Estinnes","4","1","6","1","2","4","0","1","0","1"
"Lobbes","4","6","3","5","2","4","2","2","0","1"
"Merbes-le-Château","0","3","1","0","1","2","2","0","1","0"
"POLICE LOCALE MARIEMONT","48","30","67","42","35","41","34","36","27","6"
"Chapelle-lez-Herlaimont","12","5","16","10","10","5","8","9","6","2"
"Manage","16","9","18","10","13","13","9","13","7","2"
"Morlanwelz","12","11","21","18","10","18","9","9","10","2"
"Seneffe","8","5","12","4","2","5","8","5","4","0"
"ZONE DES TRIEUX","106","42","36","34","42","31","30","22","13","7"
"Courcelles","67","29","24","22","25","19","19","9","7","6"
"Fontaine-l'Evêque","39","13","12","12","17","12","11","13","6","1"
"ZP AISEAU-PRESLES/CHATELET/FARCIENNES","98","20","30","36","31","22","32","20","16","5"
"Aiseau-Presles","3","2","1","2","3","1","1","1","1","2"
"Châtelet","79","15","24","30","27","19","28","15","10","3"
"Farciennes","16","3","5","4","1","2","3","4","5","0"
"ZP ANDERLUES/BINCHE","40","23","36","18","22","32","13","17","9","2"
"Anderlues","20","8","10","6","9","13","2","7","2","1"
"Binche","20","15","26","12","13","19","11","10","7","1"
"ZP CHARLEROI","814","353","338","364","405","322","296","284","175","36"
"Charleroi","814","353","338","364","405","322","296","284","175","36"
"ZP FLEURUS/LES BONS VILLERS/PONT-A-CELLES","80","23","32","16","28","15","25","21","23","4"
"Fleurus","55","13","19","10","11","10","16","11","10","2"
"Les Bons Villers","8","1","2","3","5","2","0","1","2","1"
"Pont-à-Celles","17","9","11","3","12","3","9","9","11","1"
"Hainaut (Mons)","586","358","381","355","372","320","272","246","235","83"
"BELOEIL / LEUZE -HT","12","3","12","4","8","3","7","3","9","0"
"Beloeil","8","2","3","2","3","1","3","1","6","0"
"Leuze-en-Hainaut","4","1","9","2","5","2","4","2","3","0"
"POLICE BORAINE","79","27","35","32","28","39","22","32","17","7"
"Boussu","15","2","10","10","6","6","5","11","6","2"
"Colfontaine","11","6","4","7","5","11","2","4","3","4"
"Frameries","20","3","1","1","5","6","6","8","4","1"
"Quaregnon","13","10","9","7","7","9","4","3","2","0"
"Saint-Ghislain","20","6","11","7","5","7","5","6","2","0"
"POLICE DES HAUTS-PAYS","26","13","14","19","10","12","14","6","14","3"
"Dour","15","6","6","8","4","7","9","1","6","2"
"Hensies","2","1","4","5","4","2","0","3","4","0"
"Honnelles","1","0","1","0","1","0","2","0","1","0"
"Quiévrain","8","6","3","6","1","3","3","2","3","1"
"POLICE LOCALE VILLE ATH","15","6","5","10","4","6","6","6","9","5"
"Ath","15","6","5","10","4","6","6","6","9","5"
"ZONE DE POLICE DE MOUSCRON","71","41","39","30","44","32","21","14","24","3"
"Moeskroen","71","41","39","30","44","32","21","14","24","3"
"ZONE DE POLICE DU TOURNAISIS","31","32","59","42","45","40","36","32","42","9"
"Antoing","4","1","1","2","0","2","1","1","2","1"
"Brunehaut","2","1","0","0","3","4","1","1","2","1"
"Rumes","1","0","1","0","2","2","1","1","1","0"
"Tournai","24","30","57","40","40","32","33","29","37","7"
"ZONE DE SYLLE ET DENDRE","10","10","10","6","6","8","7","1","3","1"
"Brugelette","0","2","2","0","0","1","0","0","0","0"
"Chièvres","0","2","0","1","0","1","1","0","0","0"
"Edingen","4","1","3","1","0","3","1","0","2","1"
"Jurbise","2","3","1","1","3","3","3","0","0","0"
"Lens","2","2","0","3","2","0","1","1","0","0"
"Silly","2","0","4","0","1","0","1","0","1","0"
"ZONE DES COLLINES","20","5","8","16","9","5","6","6","3","3"
"Ellezelles","1","1","2","3","0","0","0","1","0","0"
"Frasnes-lez-Anvaing","1","0","2","2","2","1","4","0","0","0"
"Lessines","18","4","3","11","6","3","2","5","2","3"
"Vloesberg","0","0","1","0","1","1","0","0","1","0"
"ZONE DU VAL DE L'ESCAUT","10","8","6","12","7","5","5","4","3","2"
"Celles","0","1","0","0","1","0","2","0","0","0"
"Estaimpuis","5","5","5","10","2","2","1","3","1","2"
"Mont-de-l'Enclus","0","0","0","1","0","0","0","1","0","0"
"Pecq","5","2","1","1","4","3","2","0","2","0"
"ZONE MONS - QUEVY","150","106","105","84","100","66","64","63","55","28"
"Mons","149","101","101","73","94","65","62","61","54","27"
"Quévy","1","5","4","11","6","1","2","2","1","1"
"ZP BERNISSART/PERUWELZ","24","11","8","14","7","11","13","6","3","3"
"Bernissart","4","5","3","2","3","6","4","1","1","0"
"Péruwelz","20","6","5","12","4","5","9","5","2","3"
"ZP COMINES-WARNETON","11","6","6","7","7","5","4","6","4","3"
"Komen-Waasten","11","6","6","7","7","5","4","6","4","3"
"ZP HAUTE SENNE","43","38","16","30","26","29","14","30","22","6"
"Braine-le-Comte","28","16","5","11","2","4","4","11","9","3"
"Ecaussinnes","3","5","1","1","8","8","4","1","3","0"
"Le Roeulx","6","6","4","6","10","9","4","4","6","1"
"Soignies","6","11","6","12","6","8","2","14","4","2"
"ZP LA LOUVIERE","84","52","58","49","71","59","53","37","27","10"
"La Louvière","84","52","58","49","71","59","53","37","27","10"
"Liège","1.321","968","708","622","605","717","655","585","498","146"
"Eupen","15","5","8","9","11","11","5","4","4","3"
"POLIZEIZONE EIFEL","7","0","1","4","2","1","0","1","1","1"
"Amel","0","0","0","1","0","0","0","0","0","0"
"Burg-Reuland","0","0","1","0","0","0","0","0","0","0"
"Büllingen","1","0","0","0","0","0","0","0","0","1"
"Bütgenbach","2","0","0","0","0","0","0","0","1","0"
"Sankt Vith","4","0","0","3","2","1","0","1","0","0"
"POLIZEIZONE WESER-GÖHL","8","5","7","5","9","10","5","3","3","2"
"Eupen","3","3","2","3","6","5","3","1","1","1"
"Kelmis","3","1","3","1","1","1","1","0","0","1"
"Lontzen","0","1","0","1","1","1","1","2","2","0"
"Raeren","2","0","2","0","1","3","0","0","0","0"
"Liège","1.306","963","700","613","594","706","650","581","494","143"
"FAGNES","6","15","9","11","6","2","4","4","5","2"
"Jalhay","0","4","1","1","0","1","1","0","1","0"
"Spa","4","7","5","7","2","0","2","3","1","1"
"Theux","2","4","3","3","4","1","1","1","3","1"
"HESBAYE","19","12","8","8","12","7","13","9","3","2"
"Berloz","0","0","0","0","0","0","0","0","0","0"
"Crisnée","3","1","1","1","2","1","0","0","0","0"
"Donceel","1","0","1","0","0","0","0","1","0","0"
"Faimes","0","0","1","1","0","0","1","0","0","0"
"Fexhe-le-Haut-Clocher","4","1","1","2","3","1","1","0","0","0"
"Geer","3","1","0","1","1","1","0","0","0","0"
"Oreye","2","2","0","0","2","0","1","1","1","0"
"Remicourt","0","3","0","0","2","0","1","1","0","0"
"Waremme","6","4","4","3","2","4","9","6","2","2"
"HESBAYE OUEST","14","3","3","3","7","4","5","7","2","3"
"Braives","2","0","1","1","0","1","0","1","1","2"
"Burdinne","4","0","0","0","1","0","1","4","1","0"
"Hannut","4","2","1","1","5","2","4","1","0","0"
"Héron","4","0","0","1","1","1","0","0","0","1"
"Lincent","0","1","0","0","0","0","0","0","0","0"
"Wasseiges","0","0","1","0","0","0","0","1","0","0"
"PAYS DE HERVE","19","15","5","12","17","7","8","16","6","2"
"Aubel","0","1","0","1","4","1","0","1","0","0"
"Baelen","0","0","1","0","0","0","0","0","0","1"
"Herve","9","4","2","5","6","4","5","4","2","0"
"Limbourg","1","4","1","2","3","0","0","1","0","0"
"Olne","1","0","0","0","1","0","2","3","0","0"
"Plombières","2","2","0","0","0","0","1","3","1","0"
"Thimister-Clermont","1","0","0","0","3","1","0","1","2","0"
"Welkenraedt","5","4","1","4","0","1","0","3","1","1"
"POLICE ANS - ST-NICOLAS","57","61","30","31","25","23","35","29","26","9"
"Ans","33","48","19","17","17","14","24","20","11","7"
"Saint-Nicolas","24","13","11","14","8","9","11","9","15","2"
"POLICE DE SERAING - NEUPRE","98","73","83","65","63","94","90","42","40","11"
"Neupré","6","4","6","3","6","5","7","1","4","0"
"Seraing","92","69","77","62","57","89","83","41","36","11"
"POLICE LOCALE DE LIEGE","768","455","345","282","267","381","318","304","258","73"
"Liège","768","455","345","282","267","381","318","304","258","73"
"SECOVA","22","32","27","17","21","20","14","16","14","5"
"Aywaille","2","4","5","3","4","4","1","2","1","1"
"Chaudfontaine","6","11","10","2","7","12","10","5","6","3"
"Esneux","5","9","2","3","5","2","3","5","3","0"
"Sprimont","6","7","6","5","5","2","0","3","1","0"
"Trooz","3","1","4","4","0","0","0","1","3","1"
"VESDRE","43","66","43","29","25","37","27","25","22","4"
"Dison","5","6","10","2","3","4","6","4","0","1"
"Pepinster","2","3","1","4","0","2","3","1","0","0"
"Verviers","36","57","32","23","22","31","18","20","22","3"
"ZONE BASSE MEUSE","56","58","26","36","27","21","26","28","26","9"
"Bassenge","3","13","2","4","3","0","1","1","1","1"
"Blégny","9","12","3","2","4","4","5","1","2","0"
"Dalhem","4","1","3","1","1","1","0","2","1","0"
"Juprelle","3","5","4","2","5","3","3","3","2","0"
"Oupeye","23","15","4","17","7","10","11","15","11","6"
"Visé","14","12","10","10","7","3","6","6","9","2"
"ZONE MEUSE-HESBAYE","32","22","13","13","9","12","15","15","15","2"
"Amay","16","8","3","2","4","1","5","5","2","0"
"Engis","3","5","1","1","3","1","3","4","1","0"
"Saint-Georges-sur-Meuse","1","3","4","4","0","2","4","0","3","1"
"Verlaine","2","0","0","2","2","0","0","0","1","1"
"Villers-le-Bouillet","5","2","1","1","0","3","2","0","4","0"
"Wanze","5","4","4","3","0","5","1","6","4","0"
"ZONE STAVELOT-MALMEDY","10","3","6","4","7","3","0","5","2","1"
"Lierneux","0","0","0","1","0","0","0","1","0","0"
"Malmedy","3","1","2","1","1","1","0","1","0","0"
"Stavelot","3","1","4","1","4","1","0","3","1","0"
"Stoumont","0","1","0","0","1","0","0","0","0","0"
"Trois-Ponts","2","0","0","0","1","0","0","0","1","1"
"Waimes","2","0","0","1","0","1","0","0","0","0"
"ZP AWANS/GRACE-HOLLOGNE","26","30","18","19","20","17","21","11","11","2"
"Awans","7","9","5","2","6","3","4","2","3","0"
"Grâce-Hollogne","19","21","13","17","14","14","17","9","8","2"
"ZP BEYNE-FLERON-SOUMAGNE","28","22","27","21","26","29","20","17","10","2"
"Beyne-Heusay","1","4","8","7","6","9","4","4","3","0"
"Fléron","22","12","13","7","11","17","8","10","4","1"
"Soumagne","5","6","6","7","9","3","8","3","3","1"
"ZP DU CONDROZ","8","10","3","2","4","7","4","2","11","2"
"Anthisnes","0","0","0","0","0","0","0","0","1","1"
"Clavier","0","0","0","0","0","0","1","0","2","0"
"Comblain-au-Pont","1","1","1","1","0","1","0","1","1","0"
"Ferrières","3","2","1","0","1","3","1","0","0","0"
"Hamoir","2","0","0","0","1","0","1","0","1","1"
"Marchin","0","1","0","0","1","0","0","0","2","0"
"Modave","1","0","0","0","0","0","0","0","1","0"
"Nandrin","0","5","1","1","0","2","0","0","3","0"
"Ouffet","1","0","0","0","1","1","1","0","0","0"
"Tinlot","0","1","0","0","0","0","0","1","0","0"
"ZP FLEMALLE","13","19","9","19","13","11","12","9","5","2"
"Flémalle","13","19","9","19","13","11","12","9","5","2"
"ZP HERSTAL","77","52","33","29","29","20","25","28","27","7"
"Herstal","77","52","33","29","29","20","25","28","27","7"
"ZP HUY","10","15","12","12","16","11","13","14","11","5"
"Huy","10","15","12","12","16","11","13","14","11","5"
"Luxembourg","65","62","54","57","40","46","43","35","25","6"
"Luxembourg","65","62","54","57","40","46","43","35","25","6"
"CENTRE ARDENNE","12","10","13","18","4","13","10","9","5","1"
"Bastogne","3","5","11","4","0","3","4","6","1","1"
"Bertogne","1","2","0","1","0","0","1","0","0","0"
"Fauvillers","0","0","0","0","0","0","0","0","0","0"
"Libramont-Chevigny","6","3","1","8","2","4","2","0","2","0"
"Léglise","1","0","0","2","1","0","0","1","0","0"
"Neufchâteau","1","0","1","1","1","5","2","1","2","0"
"Sainte-Ode","0","0","0","1","0","1","0","1","0","0"
"Vaux-sur-Sûre","0","0","0","1","0","0","1","0","0","0"
"POLICE FAMENNE-ARDENNE","25","9","15","14","11","10","15","14","11","2"
"Durbuy","3","3","1","3","2","0","2","3","0","0"
"Erezée","0","1","1","1","0","0","0","0","1","0"
"Gouvy","0","1","0","1","0","1","1","0","2","0"
"Hotton","5","0","1","1","0","1","1","1","1","0"
"Houffalize","1","1","1","1","1","2","1","0","0","0"
"La Roche-en-Ardenne","1","0","0","0","0","0","1","1","0","0"
"Manhay","2","0","1","2","1","1","0","0","0","0"
"Marche-en-Famenne","10","2","4","3","6","5","5","7","6","1"
"Nassogne","1","0","1","0","0","0","0","0","1","0"
"Rendeux","0","0","1","0","0","0","3","0","0","0"
"Tenneville","1","1","0","0","1","0","0","0","0","0"
"Vielsalm","1","0","4","2","0","0","1","2","0","1"
"POLICE SEMOIS ET LESSE","11","5","0","6","2","3","5","1","3","0"
"Bertrix","3","2","0","1","0","1","1","0","0","0"
"Bouillon","2","1","0","3","0","1","0","0","1","0"
"Daverdisse","0","0","0","0","0","0","0","0","0","0"
"Herbeumont","0","0","0","1","0","0","1","1","0","0"
"Libin","2","2","0","0","0","1","0","0","0","0"
"Paliseul","1","0","0","0","1","0","2","0","0","0"
"Saint-Hubert","1","0","0","1","0","0","0","0","1","0"
"Tellin","2","0","0","0","0","0","1","0","0","0"
"Wellin","0","0","0","0","1","0","0","0","1","0"
"ZONE DE POLICE DE GAUME","7","9","2","4","3","3","4","1","0","1"
"Chiny","0","0","0","0","0","0","2","0","0","0"
"Etalle","1","1","0","0","1","0","0","0","0","0"
"Florenville","3","1","0","2","0","1","0","0","0","0"
"Meix-devant-Virton","0","0","0","0","0","1","0","0","0","0"
"Rouvroy","0","0","0","1","0","0","0","0","0","1"
"Tintigny","0","0","0","0","0","0","0","0","0","0"
"Virton","3","7","2","1","2","1","2","1","0","0"
"ZP ARLON/ATTERT/HABAY/MARTELANGE","5","14","9","8","5","6","5","5","0","1"
"Arlon","5","13","7","5","4","6","5","4","0","1"
"Attert","0","0","1","0","0","0","0","0","0","0"
"Habay","0","1","1","3","0","0","0","1","0","0"
"Martelange","0","0","0","0","1","0","0","0","0","0"
"ZP SUD-LUXEMBOURG","5","15","15","7","15","11","4","5","6","1"
"Aubange","4","9","13","7","11","10","3","4","6","0"
"Messancy","0","3","2","0","3","0","0","1","0","1"
"Musson","1","3","0","0","0","1","0","0","0","0"
"Saint-Léger","0","0","0","0","1","0","1","0","0","0"
"Namur","257","161","141","140","134","143","134","132","112","26"
"Namur","257","161","141","140","134","143","134","132","112","26"
"CONDROZ-FAMENNE","7","5","1","3","3","3","3","5","4","0"
"Ciney","5","1","1","2","3","1","2","4","2","0"
"Hamois","2","0","0","0","0","1","0","1","0","0"
"Havelange","0","4","0","1","0","1","1","0","0","0"
"Somme-Leuze","0","0","0","0","0","0","0","0","2","0"
"FLOWAL","16","10","5","9","7","7","6","5","2","0"
"Florennes","3","2","1","3","2","2","3","2","1","0"
"Walcourt","13","8","4","6","5","5","3","3","1","0"
"HERMETON ET HEURE","4","2","5","7","5","4","3","2","1","0"
"Cerfontaine","0","0","3","3","1","1","1","0","1","0"
"Doische","0","0","0","1","2","0","0","0","0","0"
"Philippeville","4","2","2","3","2","3","2","2","0","0"
"ORNEAU-MEHAIGNE","24","8","11","3","7","5","7","9","5","1"
"Eghezée","4","1","1","0","1","1","0","2","3","1"
"Gembloux","17","5","10","3","6","3","7","6","2","0"
"La Bruyère","3","2","0","0","0","1","0","1","0","0"
"POLICE ENTRE SAMBRE ET MEUSE","20","15","12","6","5","15","6","5","9","2"
"Floreffe","2","1","0","0","1","2","0","0","4","0"
"Fosses-la-Ville","7","5","3","2","1","3","2","1","1","1"
"Mettet","4","5","3","1","1","7","3","2","2","0"
"Profondeville","7","4","6","3","2","3","1","2","2","1"
"POLICE HOUILLE-SEMOIS","2","1","3","3","3","2","4","3","2","2"
"Beauraing","2","0","2","0","1","1","3","3","1","1"
"Bièvre","0","1","0","2","1","0","0","0","0","0"
"Gedinne","0","0","0","0","1","1","0","0","1","1"
"Vresse-sur-Semois","0","0","1","1","0","0","1","0","0","0"
"POLICE JEMEPPE S/SAMBRE","18","13","6","3","2","4","8","3","8","3"
"Jemeppe-sur-Sambre","18","13","6","3","2","4","8","3","8","3"
"SAMSOM","48","20","14","16","13","19","14","13","16","4"
"Sambreville","44","18","10","14","10","19","14","12","14","4"
"Sombreffe","4","2","4","2","3","0","0","1","2","0"
"ZONE DE POLICE DES 3 VALLEES","6","2","7","5","8","5","4","5","3","0"
"Couvin","6","1","4","3","6","4","4","5","2","0"
"Viroinval","0","1","3","2","2","1","0","0","1","0"
"ZONE DES ARCHES","20","18","5","7","16","9","0","13","7","2"
"Andenne","12","8","4","5","10","5","0","7","3","1"
"Assesse","2","1","1","1","2","1","0","2","1","0"
"Fernelmont","3","8","0","1","3","1","0","3","0","1"
"Gesves","2","0","0","0","0","1","0","1","1","0"
"Ohey","1","1","0","0","1","1","0","0","2","0"
"ZONE HAUTE-MEUSE","15","2","10","6","9","3","5","3","1","2"
"Anhée","1","1","1","1","0","0","1","0","0","0"
"Dinant","9","1","6","2","7","1","4","3","1","1"
"Hastière","4","0","1","0","1","1","0","0","0","0"
"Onhaye","0","0","1","3","0","0","0","0","0","0"
"Yvoir","1","0","1","0","1","1","0","0","0","1"
"ZP LESSE ET LHOMME","10","2","4","2","1","2","2","1","8","0"
"Houyet","7","0","2","0","0","0","1","1","1","0"
"Rochefort","3","2","2","2","1","2","1","0","7","0"
"ZP NAMUR CAPITALE","67","63","58","70","55","65","72","65","46","10"
"Namur","67","63","58","70","55","65","72","65","46","10"
"Onbekend","9","0","0","0","0","0","0","0","0","0"
"Onbekend","9","0","0","0","0","0","0","0","0","0"
"Onbekend","9","0","0","0","0","0","0","0","0","0"
"Onbekend","9","0","0","0","0","0","0","0","0","0"
"Onbekend","9","0","0","0","0","0","0","0","0","0"
