"Geregistreerde criminaliteit; soort misdrijf, regio"
"Nieuw-Lekkerland";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Nissewaard";"4175";"3895";"3525";"2145";"2050";"1690";"1750";"1670";"1320";"50";"50";"45";"1700";"1620";"1275";"235";"205";"190";"215";"195";"185";"0";"0";"0";"20";"10";"5";"125";"145";"140";"5";"5";"5";"0";"0";"0";"120";"140";"135";"25";"20";"20";"10";"10";"15";"0";"0";"0";"5";"0";"5";"0";"0";"0";"640";"520";"530";"545";"420";"440";"295";"210";"220";"5";"0";"5";"5";"0";"5";"0";"0";"0";"245";"205";"210";"55";"70";"55";"35";"40";"30";"30";"30";"25";"5";"10";"5";"10";"5";"5";"0";"0";"0";"5";"25";"15";"0";"0";"0";"5";"5";"5";"15";"15";"25";"25";"10";"10";"10";"5";"0";"10";"0";"5";"5";"5";"0";"0";"0";"0";"5";"0";"0";"555";"525";"545";"285";"250";"275";"190";"195";"200";"160";"175";"180";"30";"20";"20";"45";"60";"45";"10";"15";"15";"10";"15";"10";"5";"5";"0";"10";"10";"5";"10";"5";"5";"5";"5";"5";"5";"10";"5";"20";"15";"15";"5";"0";"0";"0";"0";"0";"10";"5";"10";"55";"45";"65";"685";"680";"605";"450";"440";"455";"180";"195";"115";"35";"20";"15";"0";"0";"0";"5";"5";"5";"0";"0";"0";"5";"5";"5";"10";"15";"10";"50";"35";"45";"20";"15";"15";"30";"20";"25";"0";"0";"0";"25";"25";"25";"15";"15";"20";"0";"0";"0";"15";"15";"20"
"Noordwijk";"1300";"1420";"1305";"640";"705";"660";"535";"590";"555";"5";"10";"5";"530";"580";"550";"55";"55";"50";"55";"50";"45";"0";"0";"0";"5";"5";"5";"40";"50";"40";"10";"5";"0";"0";"0";"0";"30";"45";"40";"0";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"180";"185";"175";"155";"155";"135";"70";"80";"75";"5";"5";"0";"0";"0";"5";"0";"0";"0";"80";"70";"55";"10";"15";"15";"0";"5";"5";"0";"5";"5";"0";"5";"0";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0";"0";"0";"5";"0";"0";"5";"5";"10";"10";"5";"10";"5";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"155";"165";"140";"95";"115";"85";"45";"35";"35";"40";"35";"30";"5";"0";"5";"10";"10";"20";"5";"5";"5";"5";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"40";"30";"280";"295";"280";"140";"180";"135";"120";"105";"125";"10";"5";"5";"0";"0";"0";"0";"5";"0";"0";"0";"5";"0";"0";"0";"10";"5";"5";"20";"20";"15";"10";"5";"10";"10";"15";"5";"0";"0";"0";"5";"5";"5";"5";"5";"0";"0";"0";"0";"5";"5";"0"
"Noordwijkerhout";"530";"500";"490";"275";"250";"275";"220";"200";"210";"0";"5";"0";"215";"200";"210";"35";"35";"40";"35";"35";"40";"0";"0";"0";"0";"0";"0";"10";"10";"15";"0";"0";"0";"0";"0";"0";"10";"10";"15";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"55";"50";"55";"50";"45";"35";"25";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"20";"25";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"55";"50";"45";"25";"25";"25";"15";"15";"10";"10";"10";"5";"5";"5";"0";"15";"10";"10";"0";"0";"5";"0";"0";"0";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"110";"125";"105";"70";"90";"65";"35";"25";"30";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"15";"10";"10";"0";"5";"5";"15";"5";"5";"0";"0";"0";"0";"5";"5";"0";"5";"0";"0";"0";"0";"0";"5";"0"
"Oegstgeest";"760";"705";"610";"500";"455";"350";"410";"365";"265";"5";"0";"5";"405";"360";"260";"60";"55";"55";"55";"50";"55";"0";"0";"0";"5";"5";"0";"20";"30";"25";"0";"0";"0";"0";"0";"0";"20";"30";"20";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"60";"55";"70";"50";"45";"55";"30";"20";"25";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"25";"30";"5";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"60";"45";"75";"35";"15";"35";"15";"20";"35";"10";"15";"30";"0";"0";"0";"10";"10";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"5";"105";"120";"90";"65";"65";"55";"35";"35";"30";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"20";"20";"15";"0";"5";"5";"15";"15";"10";"0";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0"
"Oostflakkee";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Oud-Beijerland";"840";"640";"575";"370";"305";"245";"275";"240";"160";"5";"0";"0";"265";"235";"160";"70";"50";"65";"65";"50";"65";"0";"0";"0";"0";"0";"0";"25";"20";"15";"0";"0";"0";"0";"0";"0";"20";"15";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"145";"105";"85";"125";"90";"80";"65";"45";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0";"60";"45";"25";"10";"10";"0";"10";"5";"0";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"70";"55";"65";"40";"25";"35";"15";"20";"25";"15";"15";"15";"0";"0";"10";"10";"15";"5";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"5";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"15";"10";"10";"225";"150";"160";"195";"125";"130";"20";"20";"25";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"5";"15";"5";"5";"5";"0";"0";"10";"5";"5";"0";"0";"0";"5";"0";"5";"0";"5";"0";"0";"0";"0";"0";"5";"0"
"Ouderkerk";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Papendrecht";"1150";"975";"910";"615";"515";"480";"495";"400";"370";"10";"5";"5";"485";"395";"365";"75";"65";"65";"70";"65";"65";"0";"0";"0";"0";"0";"0";"35";"45";"35";"5";"5";"5";"0";"0";"0";"30";"40";"30";"5";"0";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"225";"170";"145";"200";"140";"115";"115";"90";"75";"0";"0";"0";"0";"0";"0";"0";"0";"0";"85";"55";"40";"10";"15";"10";"5";"5";"10";"0";"5";"5";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"10";"10";"10";"5";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"100";"100";"95";"45";"60";"40";"25";"20";"30";"20";"20";"25";"10";"0";"5";"20";"15";"20";"5";"5";"0";"0";"0";"5";"5";"0";"0";"5";"0";"0";"0";"0";"5";"0";"0";"0";"5";"5";"5";"5";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"15";"5";"5";"165";"165";"175";"110";"100";"125";"30";"45";"35";"10";"10";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"10";"15";"5";"5";"5";"5";"5";"10";"0";"5";"0";"0";"0";"10";"5";"5";"5";"0";"5";"0";"0";"0";"5";"0";"5"
"Pijnacker-Nootdorp";"1850";"1695";"1450";"1140";"975";"885";"940";"790";"715";"10";"5";"10";"930";"785";"705";"135";"120";"120";"130";"115";"115";"0";"0";"0";"10";"5";"0";"45";"50";"45";"5";"5";"0";"0";"0";"0";"40";"40";"45";"15";"10";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"215";"230";"140";"190";"185";"110";"100";"85";"55";"0";"5";"0";"0";"0";"5";"0";"0";"0";"85";"90";"50";"15";"15";"10";"5";"10";"5";"5";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"5";"5";"5";"25";"15";"10";"5";"5";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"155";"155";"155";"90";"95";"90";"45";"35";"40";"40";"25";"35";"5";"10";"5";"15";"15";"15";"0";"5";"5";"5";"0";"0";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"5";"5";"0";"5";"5";"0";"0";"0";"0";"0";"0";"0";"5";"0";"20";"20";"15";"280";"285";"240";"180";"190";"160";"80";"65";"65";"10";"10";"5";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"10";"15";"5";"20";"15";"10";"5";"0";"5";"15";"10";"5";"0";"0";"0";"5";"5";"5";"10";"10";"0";"0";"0";"0";"10";"10";"0"
"Reeuwijk";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Ridderkerk";"2130";"1830";"1725";"1340";"1135";"1000";"1160";"980";"840";"30";"20";"25";"1130";"960";"815";"105";"75";"90";"100";"75";"80";"0";"0";"0";"10";"0";"5";"60";"65";"60";"5";"5";"0";"0";"0";"0";"55";"60";"60";"10";"10";"5";"5";"0";"0";"0";"0";"0";"0";"5";"5";"0";"0";"0";"270";"225";"195";"230";"200";"165";"145";"125";"80";"5";"0";"0";"5";"0";"0";"0";"0";"0";"80";"75";"80";"20";"15";"25";"15";"10";"20";"10";"5";"15";"0";"5";"5";"5";"0";"0";"0";"0";"0";"5";"5";"5";"0";"0";"0";"0";"0";"0";"15";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"175";"155";"160";"95";"75";"80";"40";"40";"40";"40";"35";"35";"5";"5";"5";"30";"30";"30";"15";"10";"5";"5";"0";"5";"5";"0";"5";"5";"5";"0";"0";"0";"0";"0";"5";"5";"0";"5";"5";"5";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"10";"295";"280";"335";"220";"210";"285";"50";"55";"30";"15";"5";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"5";"15";"15";"10";"5";"5";"5";"10";"10";"5";"0";"0";"0";"10";"5";"15";"10";"5";"5";"0";"0";"0";"10";"5";"5"
"Rijnwoude";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Rijswijk (ZH.)";"3695";"3140";"2925";"2435";"2085";"1830";"2200";"1820";"1565";"40";"35";"30";"2160";"1785";"1540";"110";"135";"120";"95";"120";"110";"0";"0";"0";"15";"15";"10";"90";"105";"125";"5";"5";"5";"0";"5";"5";"85";"95";"115";"20";"15";"5";"10";"10";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"320";"280";"260";"270";"230";"215";"165";"130";"110";"5";"0";"0";"5";"5";"5";"0";"0";"0";"95";"100";"100";"25";"20";"25";"10";"10";"10";"10";"5";"10";"0";"0";"0";"5";"10";"10";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"15";"15";"10";"10";"10";"10";"0";"5";"5";"5";"5";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"315";"285";"290";"155";"155";"155";"110";"90";"95";"100";"80";"80";"10";"10";"15";"35";"25";"25";"5";"10";"5";"5";"5";"5";"10";"5";"5";"5";"0";"0";"5";"0";"0";"0";"0";"0";"5";"5";"5";"20";"10";"5";"0";"0";"0";"0";"0";"0";"0";"0";"5";"40";"25";"25";"505";"420";"475";"325";"300";"310";"120";"70";"105";"35";"25";"35";"0";"0";"0";"0";"5";"5";"5";"0";"0";"10";"5";"0";"15";"15";"20";"45";"30";"25";"10";"10";"10";"40";"20";"15";"0";"0";"0";"20";"10";"15";"10";"5";"5";"0";"0";"0";"10";"5";"5"
"Rotterdam";"60765";"55800";"49735";"37430";"34205";"28515";"33500";"30300";"24710";"1105";"1060";"955";"32395";"29245";"23755";"1810";"1705";"1665";"1615";"1535";"1515";"0";"0";"0";"195";"165";"150";"1490";"1660";"1580";"115";"80";"105";"10";"15";"15";"1365";"1570";"1465";"340";"285";"305";"140";"105";"115";"10";"5";"5";"135";"145";"130";"0";"0";"0";"6335";"5520";"5055";"4810";"4120";"3735";"2290";"2065";"1695";"50";"35";"40";"120";"140";"200";"0";"0";"0";"2350";"1875";"1800";"915";"970";"870";"465";"580";"455";"405";"500";"400";"60";"80";"50";"135";"90";"105";"20";"15";"15";"65";"90";"180";"95";"70";"30";"130";"120";"85";"195";"205";"185";"420";"230";"265";"270";"85";"105";"85";"80";"100";"20";"20";"20";"30";"30";"20";"15";"10";"25";"6015";"5795";"5475";"2900";"2955";"2830";"2180";"1910";"1830";"2010";"1765";"1660";"165";"145";"170";"460";"485";"420";"155";"155";"140";"130";"145";"95";"50";"45";"60";"40";"50";"45";"20";"20";"20";"15";"30";"25";"45";"50";"40";"335";"315";"235";"40";"35";"55";"50";"40";"40";"50";"55";"65";"680";"745";"700";"8565";"8070";"8365";"5730";"5500";"5645";"2170";"1935";"1995";"335";"340";"440";"15";"0";"10";"55";"40";"55";"20";"15";"15";"50";"45";"60";"190";"190";"150";"950";"820";"925";"560";"520";"610";"380";"295";"310";"10";"10";"5";"535";"375";"450";"255";"270";"250";"0";"0";"0";"255";"270";"250"
"Rozenburg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Schiedam";"5360";"5320";"4810";"3265";"3290";"2765";"2890";"2930";"2420";"90";"90";"90";"2805";"2845";"2325";"205";"170";"170";"190";"150";"160";"0";"0";"0";"15";"20";"10";"140";"150";"155";"5";"10";"5";"0";"0";"0";"135";"135";"145";"15";"25";"15";"5";"10";"5";"0";"0";"0";"5";"0";"5";"0";"0";"0";"685";"655";"600";"595";"540";"490";"245";"270";"205";"5";"0";"0";"10";"10";"5";"0";"0";"0";"335";"260";"285";"50";"70";"65";"35";"30";"30";"30";"25";"25";"5";"5";"5";"10";"15";"15";"0";"0";"0";"5";"15";"15";"0";"0";"0";"5";"10";"10";"20";"25";"15";"20";"25";"25";"10";"5";"15";"5";"5";"5";"0";"10";"0";"0";"0";"0";"0";"0";"0";"605";"585";"555";"285";"300";"285";"230";"190";"190";"215";"175";"170";"20";"20";"20";"45";"45";"35";"15";"10";"10";"10";"10";"5";"5";"5";"5";"0";"10";"5";"5";"5";"0";"5";"0";"0";"5";"0";"5";"35";"30";"30";"0";"5";"5";"0";"5";"5";"5";"10";"5";"45";"50";"55";"675";"655";"735";"535";"540";"570";"100";"90";"125";"25";"15";"20";"0";"0";"0";"0";"0";"15";"0";"0";"0";"0";"5";"5";"15";"5";"10";"40";"40";"50";"15";"15";"20";"25";"25";"25";"0";"0";"0";"25";"35";"35";"15";"10";"10";"0";"0";"0";"15";"10";"10"
